review_id,steam_recommendation_id,app_id,game,review_text,language,voted_up,votes_up,votes_funny,weighted_vote_score,timestamp_created,timestamp_updated,playtime_forever,playtime_at_review,word_count,aspect_labels
1551360_225062235,225062235,1551360,Forza Horizon 5,8/10. Pros: -Really good collection of cars -Map is fun to drive around -Never gets boring -Excellent graphics Cons:- -FIle size at 150gb is way too big -Could have had a better story mode and more immersive races,english,TRUE,0,0,0.5,1778272954,1778272954,5107,4751,38,graphics;story
1551360_205579051,205579051,1551360,Forza Horizon 5,"Literally couldn't log into the game. No matter what stupid ??????? workarounds or fixes I tried, would not sign in. Everytime I would click my Microsoft account it would make NO attempt to actually log me in, and just loop back to the screen where I choose my account. Spamming this would just bring up an error telling me to try again later. Waste of my money, storage space, and time.",english,FALSE,0,0,0.4817444384098052,1759274234,1759274234,8,8,71,controls;price
413150_222430944,222430944,413150,Stardew Valley,"I bought this game on one occasion and thought it was boring, but I tried it a second time and it was awesome. The game is simply godlike 〞 it＊s like cocaine. I＊ve played around 50 hours, and I bought it just a week ago.",english,TRUE,0,0,0.5,1775243187,1775243187,2948,2910,45,other
1551360_198052895,198052895,1551360,Forza Horizon 5,"i've played 44 hours and still only have 1 speed zone, 1 danger sign, and 0 drift zones. it takes forever for things like street racing the npcs to load, it takes forever for the game to load, and it's not as beautiful as forza 4. also no one races on the highway, and it lags on the highway at high speeds like above 260mph it will stop my car completely while the environment loads.",english,FALSE,0,0,0.5,1750786864,1750786933,2670,2670,75,graphics
1091500_222777836,222777836,1091500,Cyberpunk 2077,"game runs well, ok FPS/slasher gameplay pretty fun but takes itself waaaaaaaaaaaaaaaay too seriously and as a result i have fallen asleep whilst trying to skip endless dialogue multiple times. I find the ""loot"" in this game particularly OCD inducing while also being functionally useless. No 3rd person is also insane considering how much time was spent on clothes. kinda just a weird game. i would recommend just focusing on the FPS/slashing gameplay, the netrunning cyberdeck stuff is cool at first but quite boring and OP. ignore all the loot/rpg elements, max out movement+double jump, and its pretty funny until endless dialogue appears.",english,FALSE,1,1,0.5,1775609177,1775609177,5168,5045,103,combat;story;controls
413150_223951704,223951704,413150,Stardew Valley,"this game is amazing, its boring for the first 30 minuats then gets really fun.100 percent worth the 15 bucks, would buy it even for 50. Would buy again and again.",english,TRUE,0,0,0.5,1776997978,1776997978,644,301,31,price
413150_223250241,223250241,413150,Stardew Valley,I have played for 7 hours. it is very confusing on what to do. And it is very hard. Spring is almost over and I've barely done any of the tasks I am supposed to because I have no money. But still I guess it is peaceful and mind numbing which is what I need.,english,TRUE,0,0,0.5,1776182072,1776182072,7237,442,55,controls
1091500_221601344,221601344,1091500,Cyberpunk 2077,60h gameplay = 30h cutscenes Like mass effect 3 with bad storyline. Good graphics. Much balanced for normal PC. Loads 3 times before starting. highly recommended on discount https://steamcommunity.com/sharedfiles/filedetails/?id=3691528336,english,TRUE,6,3,0.5320659279823303,1774378659,1774378690,7625,3904,29,story;graphics
1091500_220670202,220670202,1091500,Cyberpunk 2077,"Got the best ending with Panam after completing the DLC. Story was good. Killed Adam Smasher with Johnny's pistol. Sided with songbird in the beginning but sided with Reed to save Alex and get the good ending. Almost maxed out my stats. Completed the story 100%. Completed all the side gigs, races and quests in the main story as well as the DLC. Good game but doesn't even come close to Witcher 3 from CD Projekt Red.",english,TRUE,0,0,0.5,1773509849,1773509849,7257,7257,77,story
1237970_209823597,209823597,1237970,Titanfall 2,I primarily play the campaign and Frontier Defense because I have a hard time keeping up with the other players in PvP gamemodes. Overall a fantastic game!,english,TRUE,0,0,0.5,1763795307,1763795307,6642,5169,27,combat
1091500_222072367,222072367,1091500,Cyberpunk 2077,Keanu Reeves performance is the best performance of his career. im not kidding either. I have this running at 85 fps on high settings on asus rog ally z1 extreme handheld with a external gpu,english,TRUE,0,0,0.5,1774838043,1774838043,20290,4889,35,story;graphics
1145360_223981643,223981643,1145360,Hades,"Hades is a great game full of interesting lore and a unique take on Greek Mythology. Play as Zagreus (Prince of the Underworld and Son of Hades) as he tries time and time again to break out of the Underworld and uncover his family's secrets. With the help of Olympus, your friends, and a variety of weapons, blaze your path through the layers of the Underworld until you reach the top!",english,TRUE,0,0,0.5,1777040401,1777040401,4106,1789,71,story;combat
1245620_226090934,226090934,1245620,Elden Ring,"Man nothing I'm gonna say in this review is gonna be new at this point. The game is fire, everyone knows it, give it a go.",english,TRUE,0,0,0.5,1779393089,1779393089,3260,3088,26,other
1145360_215548365,215548365,1145360,Hades,"It's one of those games I come back to like it's no problem even if I haven't played anything for a month. I get into it quickly, I have no problems remembering the stroyline, and every run always feels different. The artstyle was the thing drew me in, but the gameplay made me stay, although it was my first roguelite and I wasn't sure if I'd like it. I did.",english,TRUE,0,0,0.5,1767951653,1767951653,1714,1714,70,story;graphics
1091500_220777364,220777364,1091500,Cyberpunk 2077,"Theres a lot to do, a lot to explore, a lot of ways to play, hidden gems and overall really fun!",english,TRUE,0,0,0.5,1773609102,1773609102,11187,3443,21,other
1145360_225744842,225744842,1145360,Hades,"10/10 I first played Hades when it was in Early Access, and I really liked what I saw back then, but, for external reasons, I ended up leaving the game behind and never really played it again, even though I'd seen the game getting massively positive reviews everywhere (well, of course, the game really IS everything people say it is). This year, I decided to return to Hades with getting 100% completion in mind, since I really wanted to play Hades II, and I wouldn't play it without completing everything in Hades first, so my journey began; The thing is, there is nothing special about my ※journey§ playing Hades, nothing too different from the majority of players' experiences, but the ※conventional§ experience was already enough to make it a blast. I've played a lot of roguelikes in my life (and still do, by the way; it's by far my favorite genre out there), and Hades is easily tied for first place with The Binding of Isaac. I'm not really trying to compare them, but I genuinely can't say one is better than the other, since both are 10/10 in their own ways. The game is just too good. The story itself is phenomenal, and the way it blends with the roguelike genre is also just chef's kiss. There isn't a single character that I didn't end up liking lol. The gameplay itself is also on another level. In my first ten hours I thought the weapons and boons weren't that many but after 70 hours, I can confidently say: there really are that many. It's not that there are a lot of weapons or a massive amount of boons (power-ups) to choose from, but they blend so well with each other and make the gameplay feel so different from before that it's completely worth it. Also, about the story, there's something really cool: the game could technically end earlier if you don't want to spend that much time on it (though I honestly don't know why you wouldn't). The game basically has ※two endings§; the first one starts the credits scene and you could say that's the end of the story if you want, but after that there is the ※post-credits§ section where you can keep playing and the story basically keeps moving forward, more than doubling your playtime. The thing is, if you want to stop there or take a break from the game, you won't really be missing much, at least not nearly as much as if you stopped before the climax, I mean. As someone who deeply loves the roguelike genre, I feel SO happy that Hades exists. As I've said before, to me, Hades is just on another level compared to most other games in the genre. The story is fantastic. The gameplay is some of the most addictive and enjoyable out there. The voice acting and performances of all the characters are more than just on point: it's honestly absurd how good they are. And I WON'T even start talking about the OST, or else I'll never stop (It's also chef's kiss, who would've thought?) Truly a masterpiece. - a fellow Dusa fan",english,TRUE,0,0,0.5,1779011240,1779011240,4381,4381,528,story;combat
1237970_215556148,215556148,1237970,Titanfall 2,"I can see why so many people regard this as one of the best FPS games out there, the ideas and innovation of it's time is something else. Sadly - no multiplayer connectivity for a long time now. Still, it was fun while it lasted. You need to experience this for yourself. Trust me.",english,TRUE,0,0,0.5,1767961055,1767961055,517,517,54,combat
1245620_219169293,219169293,1245620,Elden Ring,Love this game but it is unplayable right now. Get frequent freezes during gameplay that makes it impossible to enjoy this game,english,FALSE,5,0,0.4810020923614501,1771990168,1771990168,78,78,22,graphics
1145360_222293711,222293711,1145360,Hades,One of my favorite games of all time. They is just something so captivating about the game and its art style that it just makes you want to beat it so bad and try a large number of combinations to achieve that goal. 10/10 would recommend to anyone that likes customization or dungeon crawlers.,english,TRUE,0,0,0.5,1775091110,1775091110,6504,6504,54,graphics;combat
413150_223912825,223912825,413150,Stardew Valley,"As a longtime Harvest Moon player, I did not expect to get this hooked! but Stardew Valley absolutely delivered. It captures that classic farming charm while adding so much more depth and freedom. The fishing mechanics are surprisingly fun, and I love how you can customize your farm buildings to really make everything feel your own. My only gripe is how big the map feels early on. it takes forever(in game) just to get from point A to B when youre starting out. Thankfully, it gets better later with warp totems and even a horse, which makes traveling much easier. I havent tried co-op yet, but Im really looking forward to playing with my sisters soon. Im almost 50 hours in and still in Year 1＃ this game just keeps pulling you back in!",english,TRUE,0,0,0.5,1776954334,1776954334,8236,2856,134,controls
1145360_226275119,226275119,1145360,Hades,"amazing rogue-like and I love rogue-likes, but if you love the game but suck at rogue-likes then this game also has a easy mode for you",english,TRUE,0,0,0.5,1779592506,1779592506,717,717,26,combat
1237970_209594070,209594070,1237970,Titanfall 2,"Despite what is essentially abandonment from the devs, I've always enjoyed Titanfall 2. Game isn't filled to the brim with microtransactions, and with some days of grinding you can get everything in Multiplayer with Credits; the only things that require a purchase are cosmetics. I wish the game would get the attention it deserves from the devs, game's good.",english,TRUE,0,0,0.5,1763516291,1763516291,8819,8819,59,price
1551360_213700831,213700831,1551360,Forza Horizon 5,"Forza Horizon 5 is an amazing game. The open world is beautiful, the driving feels smooth and fun, and the variety of cars and events keeps everything exciting. It＊s easy to enjoy but still has depth if you want it. Highly recommended for anyone who loves racing games or just wants a fun, relaxing experience.",english,TRUE,0,0,0.5,1766210926,1766210926,4089,2769,55,graphics;controls
1237970_224474023,224474023,1237970,Titanfall 2,This game is more fun than most AAA FPS shooters. There still isn't a game out there like it . I hope they make a Titanfall 3 one day,english,TRUE,0,0,0.5,1777601136,1777601136,10030,241,29,combat
1145360_222588136,222588136,1145360,Hades,"Looks great, but just not fun to play, for me. I also didn't feel like I was progressing, it's all just very contained rearrangements of the same kind of screen. In the first hour anyway. May come back when I pick up the sequel on sale and see if I can tune in to why people dig this. I got on really well with Ruiner, which is similar and had much more split reviews.",english,TRUE,1,0,0.5258620381355285,1775401018,1775401171,86,86,74,graphics;combat;price
1091500_222981348,222981348,1091500,Cyberpunk 2077,"Great game. Fairly long but the ability to skip most dialogue when you want is nice, especially on subsequent playthroughs. Story was ok. Keanu and Idris were great. Looking forward to the next one",english,TRUE,0,0,0.5,1775865613,1775865613,9375,9375,34,story
1145360_220203331,220203331,1145360,Hades,/h3 It's a good way to kill time when you have so much of it free. The graphics of this game are amazing and the controls are easy to remember. The interactives with the many characters inside tartarus as a whole are extremely entertaining,english,TRUE,0,0,0.5,1772990969,1772990969,4089,2683,44,graphics;controls;story
1091500_220530536,220530536,1091500,Cyberpunk 2077,10/10 hands down of of the best game iv really ever played great story and one of the few games i felt for the chars fell in love with silverhands char chose to let him sacrifice himself for v and the one line that will haunt me is please dont forget me wel it said please remember me but it got to me i connected with the chars and i havent been this emmersed in a game in a long while good luck out there all of my chooms and newer chooms good luck,english,TRUE,0,0,0.5,1773361094,1773361094,2588,2350,94,story
1145360_214132146,214132146,1145360,Hades,"I may have a problem here. I just can't stop playing this game. Don't get me started about how I thought the storyline was going to take a right and it made a hard left on a dime. Some of the best character development and support I have ever witnessed in a video game (the game does the work here, not the player). Anyway - I am hopelessly addicted. I have mastered this game to a broken level and I still want to keep playing. OI don't frequently post reviews on Steam, but a love/lust relationship in this game made me do it. I just purchased the sequel to this game, Hades II. It is not the same as the original, also not better than the original. Get Hades First. Both are on sale at the time I posted this review. Here's to a better new year ahead.",english,TRUE,34,1,0.7874618172645568,1766648496,1766648496,23506,22020,148,story;combat
1145360_223451027,223451027,1145360,Hades,"One of the best games I've ever played, I was hooked from the first 2 hours and I'm sure you will be too",english,TRUE,0,0,0.5,1776437102,1776437102,564,259,23,other
1245620_218248214,218248214,1245620,Elden Ring,This game might make you angry but finally beating a boss that gets you enraged is like seeing the light at the end of the tunnel.,english,TRUE,0,0,0.5,1771017708,1771017708,3426,3037,26,combat
1551360_214217009,214217009,1551360,Forza Horizon 5,"This game is an unoptomized, buggy MESS! The cutscenes are boring, long and they aren't skippable. Not even worth it during the winter sale at 50% off. Refunding this ???? game and never looking back",english,FALSE,2,0,0.5199999809265136,1766730720,1766730720,38,38,35,graphics;story;price
1245620_222890795,222890795,1245620,Elden Ring,"My first playthrough of Elden Ring was on the OG Xbox One which meant barely getting 30fps and 3 - 5 minute loading screens after failing bosses. Not to mention heavy rolling up to Godfrey, First Elden Lord (Golden Shade) until being saved by my friends informing me that I didn't have to do that. I say this because somehow the game was still 10/10 without even playing the damn thing correct and making it EVEN MORE difficult than I needed it to. I then beat Elden Ring (and a few NG+ runs), and I can confidently say it was one of the most rewarding experiences I've had completing a game. I shed a few tears because I didn't think I could do it, and it taught me an odd amount of patience. It is not perfect, and it certainly is not for everyone, but it is incredible, and I haven't played anything quite like it. My PC playthrough has been fun, the DLC is truly amazing (although I do have some complaints), and 60fps is like taking off ankle weights, but sadly stutter is a very real issue for this game, and that is something that should've been fixed long before now. Maybe it's just my pc though.",english,TRUE,0,0,0.5,1775756666,1775756877,9556,8926,209,combat;graphics
413150_222538532,222538532,413150,Stardew Valley,"I have this game on pretty much every platform, so to say I don't recommend this would be blasphemy on my part.",english,TRUE,0,0,0.5,1775347025,1775347025,6050,6050,22,other
1091500_224101309,224101309,1091500,Cyberpunk 2077,"they fixed a lot of the bugs since release. it is one of my favorite games and i love it. it is a greatest shooter and has a lot of depth to its story, but buy it on sale i love it but i would not spend 60 bucks on it lol/",english,TRUE,0,0,0.5,1777163694,1777163694,2568,2433,52,combat;story;price
1245620_222472217,222472217,1245620,Elden Ring,"I love the game so much, It really is a peace of art and that not just visually. The gameplay you are being offered is mind blowing and It is an experience that is not the same as in other souls games I have played. I would recommend this game to literally anyone, just because of the fact that you will learn to never give up, at least in videogames ._. mf",english,TRUE,0,0,0.5,1775287371,1775287371,20011,12775,72,graphics;combat
1237970_208694489,208694489,1237970,Titanfall 2,"ABSOLUTELY one of if not the best fps games to ever exist, and one of my favorite campaigns in any game ever. The fluid gunplay and movement truly feel like a glass of water at 3 am. 5/5",english,TRUE,0,0,0.5,1762587041,1762587041,3310,3246,38,combat;story
413150_225849404,225849404,413150,Stardew Valley,"This game is top tier with a lot of things to do. it looks like a simple game, but the amount of content and things to do is exquisite. I didn't know anything about farming and still enjoy this game. The satisfaction this game gives you cannot be described in a Steam review. 10/10 Would recommend. -itjme",english,TRUE,0,0,0.5,1779118185,1779118185,1593,1506,57,other
413150_223668556,223668556,413150,Stardew Valley,"Unmodded or modded this game is a 10 out of 10! It's what I call a time waster, you start playing and soon you don't realize how much time you have put into it. The only thing wrong with this is the fishing....I hate the fishing! Other than that have spent way to many years of my life on this game!",english,TRUE,0,0,0.5,1776642965,1776642965,4128,724,61,controls
1091500_222812997,222812997,1091500,Cyberpunk 2077,Game started out ruff back in the day but it was loved by the devs and now its a great game in my humble opinion. Looting Shooting Fun,english,TRUE,0,0,0.5,1775660538,1775660538,2284,2284,28,combat
