review_id,steam_recommendation_id,app_id,game,review_text,language,voted_up,votes_up,votes_funny,weighted_vote_score,timestamp_created,timestamp_updated,playtime_forever,playtime_at_review,word_count,aspect_labels
1237970_225801155,225801155,1237970,Titanfall 2,"That was probably the first time when I didn't expect the game to end so quickly. The only thing that I can say about the campaign - it was short, but great. It took only about 5 hours to complete it. There's something special about this product and its setting and history - something that Apex Legends lacks the most. It's sad to see what the series has turned into with all these inclusive characters with no story and development, a ton of skins and vibrant visuals. [b] In conclusion, I would strongly recommend giving it a go [/b]",english,True,1,0,0.52173912525177,1779055809,1779055809,382,382,99,campaign;story;length;setting;recommendation
1091500_224112593,224112593,1091500,Cyberpunk 2077,"Cyberpunk 2077 forced me to upgrade to an Alienware laptop. My previous one did not survive the experience. Thanks, CD Projekt Red. Now I get to live out my Rick Deckard dreams, just with worse decisions, more frame drops and less grape. 10/10 game.",english,True,0,0,0.5,1777177983,1777177983,17980,17980,44,performance;hardware_requirements;atmosphere;humor
1145360_214424825,214424825,1145360,Hades,ive played this game for over 200 hours on my switch and let me tall you it is WORTH THE MONEY,english,True,0,0,0.5,1766913892,1766913892,241,203,21,value;playtime;replayability
1551360_223665510,223665510,1551360,Forza Horizon 5,"250 Hours and loved every minute of it. Tons of cars, they feel different, lots of setup changes. People make really cool tracks. Runs Great. Sometimes i like just driving around not even doing missions. Already bought the next and hope it's as least as good.",english,True,0,0,0.5,1776639139,1776639139,17520,15138,46,car_selection;handling;tuning;custom_tracks;performance;open_world
1245620_218124253,218124253,1245620,Elden Ring,"I've playied it before, via no very paying ways, but since my friend got me this masterpiece. I am playing it everyday 24/7 for the last two weeks. Would i recommend it? I do not know yet, I haven't met Milennia yet, neither died several times and cuss at the devs for making such a hard boss.",english,True,0,0,0.5,1770870267,1770870267,13031,5866,57,value;addictiveness;difficulty;bosses
1551360_217788556,217788556,1551360,Forza Horizon 5,"If any of you are still on the fence about getting Forza Horizon 6, stop thinking and just go for it. Turn everything else off and dive in. If FH5 was the peak, then FH6 is a whole different dimension. The sound, the freedom, the graphics it’s simply the ultimate dream for any car enthusiast. To be honest? I’m incredibly jealous of everyone who already has their pre order locked in and is just waiting for the launch. For me, that feeling is going to have to wait a long time. Right now, my priorities are elsewhere I’m investing every single penny into my future and my projects, so FH6 had to take a backseat. The path to big things requires sacrifices, even if it breaks my heart a little. So, for those of you who have the chance: enjoy every meter of that asphalt for both of us. I’ll be over here sharpening my skills in FH5 and hoping that somehow, the road to FH6 opens up for me sooner than I expect. It’s a must play for anyone with even a drop of gasoline in their veins",english,True,0,0,0.5,1770481438,1770481438,11461,10524,189,sound;freedom;graphics;driving;car_culture;value
1091500_222366516,222366516,1091500,Cyberpunk 2077,"Easy top 3 best games of all time, Beaten several times on all platforms, platinumed on Playstation, all achievements on Xbox, and now playing through on pc, as well as some mods of course which are all really fun, Story is amazing, lore is amazing, Cyberpunk: Edgerunners is amazing. Love this game.",english,True,0,1,0.5,1775174085,1775174085,2223,1966,52,replayability;achievements;mods;story;lore
1237970_215208172,215208172,1237970,Titanfall 2,"This shooter has the best movement, a great campain story and the best multiplayer ive ever played. If only the creaters would realize.",english,True,0,0,0.5,1767605241,1767605241,1418,1373,23,movement;story;multiplayer;campaign
1551360_199073111,199073111,1551360,Forza Horizon 5,game fun very good i play 115 hour no sleep i very sleepy and very good that is a game,english,True,0,0,0.5,1751771828,1751771828,11996,6932,20,fun;playtime;addictiveness
1237970_216765805,216765805,1237970,Titanfall 2,This game is unlike anything i have ever played It's incredible too bad ea keeps ♥♥♥♥♥♥♥♥ itself and they keep destroying linux compatibility,english,True,0,0,0.5,1769343414,1769704107,4726,1493,23,uniqueness;technical_issues;linux_compatibility
413150_222422234,222422234,413150,Stardew Valley,Undervalued game with great dynamics and friendly/chill atmosphere. Runs perfectly on Linux(Ubuntu and Arch!) with 2 controllers in co op-screen-sharing mode. Really just a perfect game,english,True,0,0,0.5,1775236320,1775236320,714,671,26,gameplay;atmosphere;performance;linux_compatibility;co_op
1145360_222067247,222067247,1145360,Hades,"So far, I've gotten all achievements in Hades. I've died many times, I've raged a bit fewer times. But I learnt to love the loop of trying again, and again, and again. The gameplay loop is addictive, the story is immaculate, the artstyle is perfection, the accessibility settings from what I've seen are well made, but what takes the cake is the VA work. The entire cast has killed it, through and through, the entire dev team was absolutely a well oiled machine to make such an amazing piece of art. Just as much praise as everything else, the OPTIMIZIATION of this game. OH MY GODS. If you have what today would be considered a low-end rig or laptop, you're good! While Hades might not have too many options to change visuals compared to other games, it doesn't need it. It is buttery smooth, and it ran perfectly on a family PC as old as dirt that was way, way worse than the laptop I have now (specs attached). All my praises to the coders that worked on this! A friend of mine gifted me Hades 2 not too long ago, and I've been grinding the rest of achievements in this game before touching the second, and Heavens it's been worth it. I will still keep playing, there's yet more to do, stories to listen to, and so, so many more times to die. Absolutely worth every cent, if it's on sale, get it immediately then get it for your friends that don't have it. Even if you don't like roguelikes and are only interested in a good story, there's an option to make the game way easier for you to enjoy the story basically on its own! Go escape the underworld, I seriously could not recommend it enough.",english,True,31,0,0.7496755719184875,1774831917,1774831917,15119,13996,299,gameplay_loop;story;art_style;accessibility;voice_acting;performance;achievements;value
1237970_225251383,225251383,1237970,Titanfall 2,"Just buy it, trust me :) Finally taking the time to write a review. I picked up Titanfall 2 on sale a few years ago after wanting it since launch, and it’s honestly one of the best campaigns I’ve ever played. The gameplay is just awesome—everything feels so smooth. If you’re on the fence, I highly recommend buying it!",english,True,0,0,0.5,1778473818,1778473818,681,681,59,campaign;gameplay;controls;value;recommendation
1237970_221707689,221707689,1237970,Titanfall 2,Amazing game I first played it on Xbox then bought it on Playstation and now I bought it here and gifted it.,english,True,0,0,0.5,1774485927,1774485927,493,272,22,replayability;platforms;gifting
1551360_210226748,210226748,1551360,Forza Horizon 5,"Worse then 4 in almost every respect... The story sucks, you start as the champion which is just the worst writing right from the start. You have to first unlock most features of the game through missions that are just annoying, it's more point & click adventure then a racing game, with tons of unskippable cutscenes of exposition and wanna be cool banter. Then you want to do some racing, with every race early in the game you get a bunch of unlocks and more unskippable reward drop notifications for useless rewards that you then have to manually collect from various reward menus. Every time you finish a race the game is like ""Hey you have another mission to do!"" ""Go do this next!"" ""You gotta do this thing to unlock another thing!"" ""Don't forget to do this thing!"" pestering you... When you think you're going to drive your fav car that you customised to your liking, think again because you won't, these missions have set cars you have to drive while npcs and your character banter through the entire thing. The UI is also a step down from 4 which wasn't great to begin with, the UI in 5 is even more cluttered and annoying to navigate. What is actually good? Game looks good and runs smooth, Mexico has a lot of beautiful vistas, when it actually allows you to do some racing it's pretty decent. I assume that once you finish these starting missions the NPCs stop bothering you, at least I hope so...",english,False,0,0,0.5,1764028769,1764028769,2792,786,256,story;progression;missions;cutscenes;rewards;ui;graphics;performance;map;racing
1551360_219735353,219735353,1551360,Forza Horizon 5,"fun engaging,rivals fun too alot of cars to collect wish there was progression like markers on the flag on what difficulty it was beaten (ai) novice/expert/highly skilled for better practise since u can reset the completion flag its hard to track :D",english,True,0,0,0.5,1772568168,1772568168,8207,6514,42,fun;car_collection;rivals;progression;ui
1245620_223697482,223697482,1245620,Elden Ring,One of the best things created by mankind a master piece among masterpieces the combat the atmosphere the lore the fits the map and the bosses everything is so well done only downside would be that there isn't much talking in the game it's 99 percent fighting and it doesn't hold your hand like ubisoft so you gotta figure out where to go by yourself for me thats a plus but for casual gamers it might be a little too much. All said absolute masterpiece fromsoftware only drops bangers,english,True,0,0,0.5,1776686424,1776686424,6174,6028,89,combat;atmosphere;lore;map;bosses;difficulty;exploration
413150_219593395,219593395,413150,Stardew Valley,"Started playing when ill in bed for a week and immediately became obsessed. It's such a chill game, and you have mostly free reign over what to do but with enough quests and lore so that it doesn't become boring over several hours of play. i also really enjoy the seasons mechanic and how it actually plays a part in the game, for example what plants have to be planted and when or certain activities/cutscenes that can only be seen in certain weather.",english,True,0,0,0.5,1772408183,1772408183,5505,3918,83,relaxation;freedom;quests;lore;seasonal_mechanics;replayability
413150_220830937,220830937,413150,Stardew Valley,"I played this game many years ago (pirated), loved it. Its so peaceful and a perfect way to relax. Of course i bought it when i had the means to. Love the developer and love this game.",english,True,0,0,0.5,1773677847,1773677847,2788,1723,37,relaxation;value;developer_support
1237970_209818411,209818411,1237970,Titanfall 2,I'm a latecomer because I didn't know how dope this game was. The voice acting and story is on point for the regular campaign and the PVP is pretty challenging without being overwhelming or cheesy. I appreciate the developers still maintaining the game and providing updates and stability.,english,True,0,0,0.5,1763788029,1763788029,403,403,48,voice_acting;story;campaign;pvp;difficulty;developer_support;stability
1245620_218559856,218559856,1245620,Elden Ring,"This was my first souls like game and althought it is quite a difficult game, it is an experience everyone should feel once. Everything was perfect!!",english,True,1,0,0.5,1771355722,1771355722,9013,4990,26,difficulty;first_time_experience;recommendation
1245620_225393242,225393242,1245620,Elden Ring,"Fantastic game, much more players than DS3 or DS1R, can find opponents in seconds. Can not wait for a second game, PRAISE THE SUN",english,True,0,0,0.5,1778663124,1778663124,20705,19443,24,multiplayer;player_population;pvp;sequel_expectation
1245620_221425368,221425368,1245620,Elden Ring,"i have 600 hours in this game and i still play like i downloaded it yesterday i see a boss at 1hp and my brain immediately shuts off “just one more hit bro” next thing i know i’m dead and staring at the screen like i wasn’t the one who made that decision every. single. time. i’ve learned attack patterns, optimized builds, memorized routes… none of that helps when i panic roll into the exact attack i’ve dodged 400 times before also why is fall damage still my biggest enemy not dragons not demigods gravity just me, confidently rolling off a cliff like an absolute genius sometimes i die and just sit there like “yeah that one’s on me” no anger, no reaction, just acceptance like paying taxes anyway i’ll complain about this game for hours and then immediately boot it up again like i have no self-respect 10/10 highly recommended (help me)",english,True,2,0,0.5238095521926879,1774210032,1774210032,32465,32447,153,difficulty;bosses;builds;controls;humor;addictiveness
1145360_207204351,207204351,1145360,Hades,"I have this on multiple platforms (Steam, Switch, PS5) and really enjoy it. I like the replay value very much and the procedural generated dungeons and the fact that you can build relationships with various characters along the way. My favorite part is that more than one escape is needed to complete the game and you learn a little more each time you escape. I like the ability to increase the difficulty if things start getting too easy as well, spices things up :D",english,True,0,0,0.5,1761003137,1761003137,3254,2355,84,replayability;procedural_generation;characters;story;difficulty_scaling
1551360_220498966,220498966,1551360,Forza Horizon 5,as someone who plays fh4 as theyre first horizon game fh5 is pretty solid its a tad bit worse than fh4 but not ny much,english,True,0,0,0.5,1773329763,1773329763,12001,11875,25,comparison_to_previous;overall_quality
413150_225878911,225878911,413150,Stardew Valley,"this game is like the biggest timesink ever lol i could play it for hours, there's so much to do!!",english,True,0,0,0.5,1779145942,1779145942,596,296,20,content_volume;playtime;addictiveness
1145360_206420657,206420657,1145360,Hades,THIS GAME IS SO ADDICTING AND SO FUN LIKE HOLY MASSIVE W TAPER FADE 10/10 MUST TRY AGAIN AND AGAIN:D,english,True,0,0,0.5,1760171253,1760171253,586,453,20,addictiveness;fun;replayability
1091500_224257022,224257022,1091500,Cyberpunk 2077,"Boring, so ♥♥♥♥♥♥♥♥ boring. It takes forever to get into, there are so many complex and uninteresting mechanics, the driving is atrocious, the clutter is ridiculous, and the characters are just so bland and unlikeable with really stupid dialogue. Night City is probably one of the most uninteresting dystopian cities I have played in. Everything that is interactable I couldn't care less about, the NPCs have less life and personality as PS2 era NPCs. The main characters are all so corny that I can't take any of the cutscenes seriously and find myself apathetic to whatever dialogue options are presented because, again, I keep finding myself thinking ""WHO CARES, CAN WE MOVE ON?"". But no, you can't move on because you need to do a hundred micro tasks of responding to pointless dialogue prompts, then waiting for the ride to finish or skipping it, then getting out of the car, checking your messages, and then calling another uninteresting character, listen to them rant some more to provide a single semi-important tidbit of information that doesn't really matter if you know, and then you can keep playing 10 minutes later. The combat is pretty fun so I am trying to stomach all the crap, but it is really hard to want to keep playing. The braindance mission alone was so mind numbingly boring and unnecessary, I almost stopped playing there. I was waiting to get this game until everyone said it was playable and they fixed all the issues it had on release but it was recently gifted to me. I think it was just a boring game that they tried to jam too many visual effects and flashing lights into, and they aren't even impressive. My PC runs the game fine on ""Cinematic"" but there isn't much worth looking at. I will probably keep playing because I feel obligated to get my friend's full moneys worth, if I had bought this game I would have already put it down and uninstalled.",english,False,5,0,0.513833999633789,1777347120,1777347673,3747,2022,331,pacing;mechanics;driving;ui;characters;dialogue;open_world;combat;graphics
1245620_223335491,223335491,1245620,Elden Ring,"if i could sue this game for trillions i would and i would do it with a smile, and by definition, this game is malware, as it takes an entire pc shutdown to close the game otherwise it refuses to close. edit, make that hundreds of trillions, also, you dont make a boss harder by making him have infinite attack, health, speed, resistances and everything else, and the only downside be he has a little less hp then other bosses, thats what a child does so their main character doesnt die, in otherwords, the devs are childish.",english,False,0,2,0.4761904776096343,1776290019,1776859743,11009,5086,97,technical_issues;boss_design;difficulty;balance
1551360_212464364,212464364,1551360,Forza Horizon 5,"The best game I've ever seen, very realistic driving and drifting physics. Lots of cars and tuning options. Lots of online modes. Lots of add-ons. I recommend it to everyone!!!",english,True,1,0,0.5238095521926879,1764753834,1764753834,3719,1961,30,driving_physics;drifting;car_selection;tuning;online_modes;dlc
1245620_219209554,219209554,1245620,Elden Ring,"This is the best game i played in all my life, graphics, bosses, items, world, everything is perfect and cool actually absolute cinema game",english,True,0,0,0.5,1772039317,1772039317,12719,6792,24,graphics;bosses;items;world;overall_quality
1551360_221124589,221124589,1551360,Forza Horizon 5,bad optimization on Logitech G923 whenever I hit a wall it bounces my car straight off to the other way but its a great game,english,True,0,0,0.5,1773991478,1773991478,146,146,25,optimization;wheel_support;physics;technical_issues;overall_quality
1091500_225158540,225158540,1091500,Cyberpunk 2077,"One of my favourite stories in all of gaming 10/10, the DLC is 11/10 best stealth combat ive ever played. Main stories combat is a bit janky but love the story makes up for it ten fold HF gonks :3",english,True,1,0,0.5081967115402221,1778374584,1778374584,4746,4712,40,story;dlc;stealth;combat
1551360_202867553,202867553,1551360,Forza Horizon 5,"The map is stunning, filled with diverse landscapes that make every drive feel fresh and exciting. The car selection is massive, and the driving feels smooth whether you’re cruising or competing. It’s the perfect mix of realism and fun, with endless events and challenges that keep you coming back. Easily one of the best racing games out there. Very enjoyable and fun!",english,True,0,0,0.5,1756143882,1756143882,8033,7358,62,map;landscapes;car_selection;driving;realism;events;fun
1551360_205403644,205403644,1551360,Forza Horizon 5,"I really love Forza Horizon, but why tf do I have to log in after I already launched the game I paid 60€ for? I’ve put a lot of playtime into this game with the Xbox Game Pass and later bought and played it on Steam since I no longer use Game Pass. When I played it a year ago everything worked fine, but after reinstalling I’m now greeted with a popup saying I have to log in to play. The login button is bugged, so I can’t even log in. I tried every fix I could find online, but none of them worked. I just want to play the game I paid for without being forced to log into some service. Logging in should be optional, only for things like cloud saves, and it definitely shouldn’t stop me from playing the game I PAID 60€ FOR. Now I can’t play at all, and since I bought this game a while ago, I most likely won’t get a refund either. I’m no fan of piracy because I believe you should pay for what you use, but I’m even less of a fan of losing access to something I already paid for. See you in FH6 🏴‍☠️",english,False,0,0,0.5,1759070662,1776027422,77,77,206,login_requirements;accessibility;technical_issues;ownership;refund
1245620_223812850,223812850,1245620,Elden Ring,"One Ring made by the evil lord Sauron Hidetaka Miyazaki, One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind them, In the Land of Japanese software development warehouse building where Shadows lie. Elden Ring is not worth your time due to the profound curse placed upon the game's core design by the evil man who made it. The game aims at being infinitely replayable, but each of its assets is designed in a narrow fashion - so much so that the world does not feel as open as it is rather episodic. Each and every instance in the game is instrumented to be seen and encountered in a specific way which makes the experience of world exploration predictable and less exciting after playing for the first time. The dificulty ranges of the various explorable regions of the game world are awfully imballanced, so much so that it's less enjoyable to avoid choosing a linear path through the game on later playthroughs. The game world's incredibly size makes this issue even more frustrating - in order to experience something new on a subsequent playthrough, the player has to cross massive distances which are increasingly less and less aproachable the further he is from the starting point, ultimately discouraging exploration and narrowing the game experience to a single, most optimalized path of progression. There are only so many ways to reexperience the game's world without being severely discouraged and punished. And so ultimately, the game world's size and the quantity of its assets is severely nullified as the various paths to approach them are tragically so very limited. The game's world becomes eventually too predictable and the premise of experiencing the game in a fresh way nonexistent, which is not fun. Let it be pronounced and heard, Elden Ring could be legendary, but it is not, and won't be, unless FromSoftware developpers cease to practice the habit of forgetting a game once it's been created, despite the quantity of bothersome features still present and still widely acknowledged. One may recall the pathos of never properly finishing Lost Izalith in their previous game Dark Souls, an area of the game so very unique and all the more so disappointing for being critically underdevelopped. I feel very simillar about Elden Ring. As a former world of warcraft player, I see fit to pronounce a variety of ideas which could severely improve the experience of Elden Ring if they were ever developped, as they are present in that particular game, and although a very different game at that, still possesing a massive world and the spirit of an rpg game. Those ideas would be: There should be a variety of start points in Elden Ring, or at the very least, it should be possible to cross into other regions of the game from Limgrave without being stupefied and severely punished as much as is the case now. There should be more low level regions surrounding Limgrave so as to increase replayability and the possibilities of exploration on future playthroughs. And yes, despite the existence of various teleportation chests in Limgrave, the fact that the places you are sent to are completely above Limgrave's difficulty makes them less relevant as a travel feature. There is not enough enemy variety at each of the game's various places - an occasional ""rare enemy spawn"" or the promise of a ""rare item drop"" would be a solution to this issue. And lastly, there should be more paths connecting the various regions and places of the Elden Ring world and more accessible ways to connect the game's many features. In conclusion, Elden Ring nowhere near as fun as enjoyable after the first couple of playthroughs, it becomes stale and predictable rather too fast, and that is a completely nonsensical feature for a game of such high ambition and such quantity of the game's features.",english,False,4,1,0.4901960790157318,1776817576,1776817576,13558,13540,657,replayability;world_design;exploration;balance;enemy_variety;progression;level_design
1245620_223396992,223396992,1245620,Elden Ring,"As of writing this review, I'm 11 hours deep. Still haven't found the Elden Ring, or any ring for that matter...maybe this endless search is the point, but either way, it doesn't bring my divorced wife back with kids.",english,True,0,0,0.5,1776371354,1776371354,4294,660,39,exploration;humor;early_game_experience
1245620_224050994,224050994,1245620,Elden Ring,"My favorite game. The adventure with my friend in The Lands Between, all the fights, suffering, and surprises, will be my most treasured memory in my life.",english,True,0,0,0.5,1777118389,1777118389,13705,12833,27,co_op;combat;exploration;memorable_experience
1237970_223271258,223271258,1237970,Titanfall 2,"Pros: looks pretty, gunplay decent and MECHS! And it runs well on linux. Cons: single-player campaign is only 10h long, This game features *the most annoying mechanics ever*: wallrunning. It sucks worse than unbelievable. Devs had mercy on us and if you mess up wallrunning part game restarts right before the jump, not at the last save/checkpoint, but still. It is really, really annoying. The worst con is multiplayer. Joined a few games, couldn't complete any, got kicked or DDoSed or IP-bombed, because, I dunno, a newb? Anyhow, waiting 5minutes in queue to join a game for 5minutes wasn't worth it. Who knows maybe some players enjoy it.",english,False,0,0,0.4137731492519378,1776203105,1776203105,655,655,108,graphics;gunplay;mechs;performance;linux_compatibility;campaign_length;movement;multiplayer;server_issues
1145360_208698766,208698766,1145360,Hades,"amazing game, will keep you in for a long time, pretty difficult but not enough to ruin the expirerience for you. not to expensive either. 10/10 game",english,True,0,0,0.5,1762592489,1762592489,3322,3120,27,addictiveness;difficulty;value;recommendation
